my husband and i met in facebook and under the definition of imb facebook is not considered an imb so there is no consent letter form from my husband to imb	1
i am aware that in that case i have to obtain a statement from an authorized civil authority stating that there is no consent letter form and why	1
we got married in a chapel in downtown los angeles ca	1
where we paid a fee to get married	1
i believe under the definition of imb this chapel is considered an imb	1
l  m agreed to joint venture each contributing $k to a joint account to trade stocks	1
l transferred his individual	1
account to joint account but m did not	1
broker wants notarized joint instruction from lm  prior to trading	1
m now refuses to cooperate	1
ls $k now locked up in limbo	1
what can a lawyer do for l	1
how to fight sexual abuse charges	1
they are false	1
my childs half sis has falsely accused me of sexual abuse	1
both girls removed frm home	1
how do i fight this and get my daughter back	1
father passed away in jan	1
this year   his will leaves everything to myself and my adult brother evenly	1
but without naming an executor the estate consists of a home which had been paid off some years back worth approx	1
and an unknown amount in personal property savings accts	1
the reason its unknown is because my brother and his wife had been living with my father for the past  or  years after losing their home to foreclosure my father gave power of atty	1
to my brother and i believe he blew through all the savings and sold off or otherwise missappropriated most of the personal property	1
i want to file a petition for probate but am uncertain if i can afford the cost of a bond and i know my brother wont sign a waiver i thought by now he might have petioned to become executor but i havent received anything yet hes probably in no hurry because he continues to live in the home paying nothing i was planning on filing a petition to have him removed and would probably be successful on many grounds any suggestions on how i should proceed thank you	1
i need a personal injury attorney asap who is highly successful in contra costa county or alameda county or marin	1
how do i get full custody of my son who is now  and his father left the country	1
my sons father who has been in jail for drug abuse and left the country over  years ago who hasnt had contact with my son since he was  and is now  years old	1
can executor use $ from sale of the decendents house to pay   of property taxes that the deceased only owned  of	1
properties were owned by decendent free  clear	1
will gave  of these  properties to each of  brothers	1
executor being one of the  brothers used money from the sale of the house to pay  of current and past-due taxes on    other   properties owned by executor -  deceased  other siblings	1
is this allowable under probate law	1
money was to be put into a blocked-account	1
house sold for  and only  was put into account	1
how did he get money before going into blocked account	1
whether us ciizens married in california but residing overseas can divorce overseas	1
is such divorce valid in us	1
i was involved in a no-fault car accident while driving to a client location and spent over $ fixing some of the damages caused to my car	1
if a fully executed contract has not been received by a signer can a signing party rescind the contract	1
married in  been separated and living in different states for nine years	1
on can we divorce quickly	1
one child involved age	1
both parties have long term relationships with other people and two additional children with said people	1
can divorce be pushed forward although there is a child involved	1
how long after getting a -day notice does a tenant have before the sheriff shows up	1
amtrak gave my personal information to a man claiming to be my father and let this person modify my trip	1
can i sue storage and moving company	1
the moving and storage company has liquidated my stuff without calling me or sending me any notice	1
since last  months the person in contact was telling me that he is in process of moving my stuff to bay area ca	1
i wanted my stuff badly and called them several times and came to know that they liquidated all my house hold stuff without even letting me know	1
reason he gave is i did not made last payment which is very weird to know that	1
i was continuously asking for warehouse name storage name etc where they kept my stuff and they never gave me any details	1
i always made all the payment on time before	1
when i called them several times  they said we sent you letters and which were returned to us	1
they are lying about it	1
in reality they never sent me any letter	1
i lost so many valuable items it includes all my household stuff and many valuable things	1
need advice how can i cover my loss and am i able to sue them for my loss	1
im concerned about the buyers coming back after sale with claims	1
what legal protection can i get	1
leaving the united states with a felony	1
i am a legal immigrant resident in californiagreen card holder and my card expires in	1
i had a felony for statutory rape about  years ago	1
i did  months in house arrest and  years on probation i also paid my fines i did all i have to do	1
now im planning on visiting the philippines this coming october	1
when i come back from the philippines would it be a problem for me at the airport if the immigration found out that i have a history of felony	1
would they not let me enter the country	1
in escrow just lifted the contingencies and did final walk through and saw a bunch of holes from where their pictures	1
do they have to fix the holes	1
do i have rights of being under the influence of a controlled substance in my own home	1
i own shares and was recently told by owner he had gone bankrupt	1
i can find no record of it	1
resident of ca may move to az for work	1
victim of  two class  felonies unfilled statue limitations of az or ca	1
currently a resident of california and a death benefit between $ and $ was stolen by father three brothers then a tax free gift $ was stolen by father and two existing trusts forged to make myself look like a trustee-beneficiary and easily proven as a forgeries	1
verifying proving the stolen money has been the hold-up	1
the charges have not been filed if i move to az for work becoming a resident of az then as a resident of az file the charges in ca which states statue of limitations apply	1
if police come into my home searching for a stolen tv  find drugs in a drawer that doesnt fit the tv what happens	1
how do i evict a non paying hud tenant	1
can an interviewer tell you at the onset of the interview that the position is not available	1
when i arrived promptly for my scheduled morning interview for seasonal work with a reputable retailer a hr rep told me that the position was filled	1
the hr rep stated she had left me a message earlier in the morning but she said i could still interview	1
i kept the interview	1
the interviewer began by stating the position had been filled	1
he stated that the position was available at another store in a neighboring city or that i could apply for a sales position	1
he stressed that a sales position meant that i had to reapply	1
the position at the other store was not an option because i am unemployed and cannot afford the commute	1
when i left the store i found the voicemail from the hr rep	1
the message had been sent that morning when i was on the train to the store	1
for safety reasons i silence my phone and do not use it in public transit	1
the day before i had received a reminder call about the interview	1
another woman who was there for an interview was told the same thing	1
working with fiduciary for probate	1
am i legally able to choose my own cpa or forced to use his	1
please i need your help mom passed  months ago located in california hired a lawyer and now working with our fiduciary	1
the fiduciary is choosing to use his cpa at $ hr	1
i want to use my moms cpa whos worked with her for the past  years @ $ hr	1
are we legally as the beneficiaries me and my two brothers able to choose our own	1
where am i supposed to file the procedural form bb for my reaffirmation agreement	1
am i eligible for my ex pensions after divorce	1
my ex filed for divorce against my	1
knowlege  it finalized due to me	1
not contesting it	1
in the divorce	1
degree it stated each party maintains their own pension	1
house has a window leak documented in  but wasnt disclosed in our  escrow docs	1
is seller liable for repairs	1
previous owner had new windows installed in	1
a leak was discovered in	1
she attempted to have hoa cover repair costs but windows were installed improperly so they said it was her responsibility	1
i bought the home june  and i have all documents from  showing her efforts to have hoa cover repairs as well as a contractors assessment of it being her responsibility	1
an assessment i had done january  confirmed the windows were improperly installation	1
my wife filed for divorce	1
i am thinking going of going to pick up papers	1
is that something i should not do	1
can i file for bankruptcy and keep my vehicle worth $	1
need a lawyer to help ollect and enforcement of a court order judgement	1
i need a lawyer to represent me against debtors  that i have won a court order judgement against the debtors	1
i am living in los angeles  ca	1
im a us citizen and would like to fix my husbands status	1
we are living in south america  yrs	1
weve been living in ecuador for about  years now and hes from mexico	1
i was born in la but would like for him to  become a citizen too	1
do i have to be living in the u	1
s to do this	1
mom  dad had created a trust	1
dad passed away  mom is the sole airof the trust	1
will this have to go through probat	1
there isnt much a house $ and a cd account of $	1
my owners  dogs killed and eat my dog what legal recourse can i take for owners negelgence	1
owner was not feeding dogs on a regular basis	1
im not a business nor have a business license do i qualify for a  as an employee	1
employer wants to avoid paying unemployment fica federal and state withholding	1
what is my ex-wifes attorney allowed to do with my supoened bank statements	1
can you tell me what form i would use to file a writ of mandate for the edd in the state of california	1
how much should a trademark or copy right change and what is the difference	1
is a company name a trademark or a copyright	1
is a company slogan a trademark or a copyright	1
is it possible to trademark or copyright an aka name and slogan	1
for promotional purposes only	1
if your copyright or trademark is close in name say off by one letter either in a name or a slogan is this ok	1
when is it not ok	1
is there a document explaining open range in california	1
is it considered to be vague when the reason to continue an individual on parole after statutory  yr	1
the parole agent only cites that the commitment offense was cause for retention on parole	1
no details of the case or crime were cited in the report supplied to the parolee	1
can my elderly parents take on a reverse mortgage if their home is in a living trust	1
they currently do not have a living trust will or a health directive	1
im encouraging them to get a living trust so the property will not go into probate	1
there is plenty of equity for them to qualify for a reverse mortgage	1
they currently carry a relatively small mortgage on their home but would like to enhance their lifestyle plus make improvements on their home with a reverse mortgage	1
im discouraging a reverse mortgage because we would like the property to stay in the family long term and i fear the   pay-off   would be too much for my sister and i to pay and we will be forced to sell the home	1
any information on living trusts and reverse mortgages would be greatly appreciated	1
maximum contribution for k and sep ira combine for	1
currently i have a regular day job which i have k with	1
i also owned an llc	1
i know that for  the maximum contribution for k is $ while the maximum contribution for sep ira is $	1
my question since i already have k can i open sep ira account and contribute the max which $ and maximize my k contribution to $	1
or am i limitted to $ max for both k and sep ira contribution	1
my llc net income is around $k	1
how do i know if my permanent residents card is still active	1
ive spent some money repairing an abandoned house	1
now the owner appear and put me out	1
do i have any chance to claim t	1
do i have the chance to claim the house back or have my money back	1
because ive tried to deal with the owner to rent me the house and discount the money i spent but he refuse to collaborate	1
how can i request from judge to have access to fathers home	1
he past intestate sister and biomom  father divorced over	1
my landlord who ive been renting from for  years needs her home back and is evicting my family to move her daughter in	1
and she only giving me a month to move	1
we recently called her and told her we are still looking and now she said to the th of sept	1
this woman has put my family under a lot of stress	1
what are my rights if weve done nothing wrong	1
i signed a paper not knowing my rights and she basicly got me in a trap	1
what can i do ti have more time	1
iam in the usa with a current tourist visa for the last years can	1
i apply for the new executive	1
accion law help	1
if you have filed a case filed in california  one person moves to another state could the case be transfered to that st	1
my father loaned his brother  dollars about years ago	1
no written note between themjust word of mouth	1
he stopped making payments on the loan a year ago and refuses to pay	1
other family members knew of this loan	1
i my husband wants a divorce and files	1
there is no property kids etc	1
except his pension	1
i dont want it will it still go thru	1
what does it mean by   to constitute a taking	1
i am a korean student studying environment laws of the u	1
and finding it hard to translate the word   taking	1
i have petty theft infraction back  first time offense	1
will i be denied citizenship in case i apply in	1
i paid a fine no jail time or other things just paid fine plead no contest	1
is this petty offense exception	1
ai have no other violations	1
i lived in us half  years	1
can i apply this year or do i have to wait until  year term of good moral character passes	1
its a question and i need it answered right away	1
my husbands ex wife threatens him with court and with not seeing his son any more and shes really rude she talked about me in a rotten way and she talks about my husband to we wanted to take it to the cops but we dont know if they will do anything about it	1
we have it all still in text messages	1
so we keep the proof but what should we do and who should we go to about it	1
someone please help me by answering the question	1
are court documents considered public domain for purposes of posting them on a website or blog	1
im being sued by a copyright troll and want to document the process on my website	1
however i dont want to get sued for posting court documents online	1
does it make any difference if i am the plaintiff defendant or an uninterested third-party	1
how much time does felony false imprisionment with the use of violence	1
if your making payments monthly can they garnish your wages once you become employed	1
my husband has been unemployed for years	1
he owe back child support	1
he has a payment plan in place	1
but now has begun working	1
can they set a garnishment on his wages on top of his monthly agreement amount	1
i had a case with a company that the court ordered in my favor but i have no idea how to locate the case number	1
i mean i have no way to find the case and the court which ordered the case	1
the guy who was my consul is dead and i have no clue how to locate my case	1
would you please help me	1
for the first part the court ordered another company to pay fineand i was paid but the second company was ordered by the court to appear in the court  but i lost track of the case because the guy who helped me suddenly diedand i have no clue how to pursue my case	1
my mother passed away without will or poa had a mobile home how to i transfer it to my name	1
does moving out of state in the middle of probate affect anything	1
agent park manager sold me a mobilehome stating my title would be mailed to me	1
it never came	1
now theres a new park manager	1
what constitutes abandonment	1
in madera ca	1
my appeal was overturned and now ive been exonerated	1
how do i get that case off my criminial record	1
i served  years for a crime i didnt commit and i appeals the case and it was over turned and ive been exonerated	1
now i need to know how i get it off my criminal record	1
who would i need to contact if i know my x-wife is using drugs when she has them during visitation	1
the court ordered visitation rights that were made when we got divorced	1
it states i have legal and physical custody of my children	1
then on another page it says joint legal custody	1
it says my x-wife has reasonable right of visitation as agreed between both parties	1
my wife has a big drug problem methpillsweed and is under the influence when she has them and there is drug use where she lives with other people there too	1
do i still have to let her see them whenever she wants to	1
who would i need to contact to report her	1
do i have to have proof to get her visitation reduced	1
are there any limitations to the use of ex parte hearings for court assistance in family law california	1
is playing copyrighted songs within a group or friends legal	1
like weddingsbirthdaychurch or private gatheringb-day	1
i went out on a date with guy about  mnths ago to a casino	1
he took money out on a credit card and i did as well	1
he just threatened to sue me for the money he took out	1
and also the amount is nowhere near the actual amount he took out	1
nobody made him do it	1
also  am i able to subpoena text messages from phone provider	1
is religious preaching on a community college campus legal	1
i was detained by three city police officers when someone said i solicitated them when trying to share information from the bible	1
the cops then took my id ran a background check and said if i came back they would arrest me	1
is it legal to preach on a community college campus and can i legally be arrested	1
what is the timeline in which a trustee must begin distribution of a living trust	1
is there a section in the cpc	1
as a green card holder can i work as  in one company and w employee with other company	1
as a green card holder can i work as  in one company b and w employee with  company a where company a brought me green card	1
u have my work permit but my father passed	1
i am planning to expand a business from sweden to us and i am wondering if i need to register my trademarks	1
its a new tech startup in sweden and i am planning to expand it to us next year	1
i want to know the thing i have to do to protect my trademark logo and etc	1
my brother died  and left a house and no will	1
the house is under no name but his	1
can i become the owner of the owner	1
and he was not married	1
my attorney just sent me and my x a notice of withdrawal of attorney of record notice	1
we have child support court	1
coming up on dec	1
and we still have outstanding alimony issues in the family court	1
can he just quit on me like that	1
someone is eligible for release from prison by the passing of the rd strike law is a habias corpus needed or an appeal	1
i llive in laguna niguel ca	1
i am on the deed to my home but have no financial responsibilities	1
how much do i get	1
i have no financial responsibilities and we are looking to sell	1
what am i entitled to when it sells	1
how do you get a criminal record expunged	1
what kind of attorney do i need to find	1
iam retired military and have tir care med ins along with all privileges	1
my wife would like a devours after  years would she still be entitled to tircare med ins	1
i am a dependent of a veteran who is about to get back pay and owes child support what happens to that money	1
i live in california how long will it take the judge to sign paperwork and for me to receive my divorce decree	1
will the irs   ca ftb consider these cash payments from my divorce agreement alimony instead of property settlement	1
my finalized ca divorce agreement states the following	1
petitioner pays respondent k within  days	1
petitioner pays respondent k within  months	1
respondent to quitclaim off condo	1
respondent to cooperate if petitioner needs to do equity line refi on condo	1
respondent not to quitclaim off until she gets the k mentioned above	1
the intent was the cash payments to be equalizing payment for my interest in the condo	1
however i see an opening for these payments to be considered alimony under irs section  given the payments are cash occur after the divorce is final occur while living in separate households and while not filing a joint return dont explicitly state they are for property settlement dont explicitly state not alimony dont explicitly establish obligation to pay after death	1
are my concerns valid	1
i am worried about an irs ca ftb audit if my ex continues to refuse to sign a clarifying statement	1
can a ptd decision be reversed if one is able to return to the workforce  years after the injury	1
workers compensation is through a large self-insured private employer	1
how do i file a law suit without a lawyer	1
wrongfully terminated for log falsification	1
later falsely accused of rape	1
my mom died	1
she lives in ny	1
house is on the market	1
we are  months behind on mortgage	1
can the lender start	1
foreclosure proceedings on us	1
should we not pay until house sells or get caught up on payments	1
can i sue credit agencies along with mortgage company	1
filed bk in  did not include home in bk	1
mortgages show up on my credit ratings as if they were included in bk and show a zero balance along with bad mark for bk	1
still paying on both st  nd loans and are current but i cannot get the credit agency or mortgage co	1
to correct problem	1
the keep telling me it is the others fault for the errors	1
dont know where to turn so need to know what my options are	1
my husband served me with divorce papers in  but didnt finalize	1
i want to finalize now how do i do that	1
my husband served me in  and i didnt have the money to respond	1
we reconciled for a period	1
in april of  his lawyer sent me papers to sign that supposedly would finalize the divorce and both my husband and the lawyer said they were filed	1
i dont have a copy and the courthouse says they arent filed	1
i was planning to remarry in march	1
can i respond to the  papers and be considered divorced prior to march	1
if tenant moves out befor the end of the month does landlord owe them back rent pay	1
my mother is dead and the will is a copy that is unsigned	1
how do we proceed with legal matters related to the will	1
can a  turning  in march year old female date a soon to be  year old male	1
how much does it cost to file bankruptcy for a single mother	1
charged with  counts possession of a deadly weapon	1
one was dismissed the other felony was reduced to a misdemeanor can	1
i own a firearm	1
this happened  years ago	1
is assault and battery a felony	1
i am looking to get a hb visa i have  diplomas  =  years of undergrad studies	1
i already did a credential evaluation	1
would a trademark for life box  words conflict with a trademark for lifebox one word	1
parents died without a will if all siblings agree can we decide what happensto the estate	1
my boyfriend is in jail for domestic violence and he has priors	1
wrongful termination anyone ever win a case base on code of business conduct and ethics	1
is the child now  years old eligible for automatic citizenship if under years old in	1
at sentencing if the d	1
mentions an aspect of a prior that has not been proven or pled to is that a violation	1
are lanlords in butte county required to pay for solid waste removal	1
i married a man that owes child support	1
he pays every month	1
can the seize my bank account in my name only	1
i received a bill to pay more than k in back taxes penalties  interest for -	1
after agreeing i received a form  to extend time to assess tax for	1
if i dont sign it	1
am i liable for paying  after the original two years expired	1
my girlfriend and have been off and on for  years in a relationship we both got arrested	1
neither of us pressed charges or gave a statement so we both got arrested	1
we both bailed out and have court	1
the cop said the d	1
a wont pick it up cause there was no statement and we didnt press charges on one another	1
should i worry	1
came with a j- visa in  expired in  still living in the states  had not left since	1
how do i apply for citizen	1
married to an immigrant with an expired travelling visa in  we have  children all born here-oldest is	1
can an employer give an employee notice of termination or discharge via email	1
can a real estate joint venture partner sue the other members for fraud if they broke code and building rules knowingly	1
the contract or partnership i am involved with demands the partners to follow and obey the rules of local civic ordinances	1
two of the partners decided they could not live with limitations placed on their portion of the land and overbuilt by  to  hiding all relevant facts from civic code enforcement agents	1
the original owner put in   arbitration   instead of allowing partners to go before a judge	1
if fraud is involved during a   petition to partion   the property could a judge punish those who committed fraud by reducing their portion or allow me to move the case to a courtroom since the partners were crooks wanting to evade the citys rules and regulations	1
my uncle was trustee for my grandmothers estate	1
my mother passed  days after my grandmother	1
my mothers estate has never received items from my grandmothers will	1
my daughter did receive communication from my uncles attorney regarding a partial payment of $ in lieu of the $ my mother should have received for sale of the family home	1
my grandmothers wedding ring is   missing   as are other items i	1
two matching rocking chairs	1
my cousin was seen taking my mothers dishes from the home my mother and grandmother shared	1
my mothers dresser night stand mirror and silver flatware are missing	1
my crystalware and other items my grandmother was storing for me during the purchase of my new home are missing	1
my uncles home appears to be unoccupied	1
phone disconnected	1
my other aunt and uncle live in oregon	1
in a telephone conversation with my cousin she was told not to give me a number or address for my uncle	1
what should my next move be	1
should i go to the lawyer who contacted my daughter	1
what words should i use	1
i have been served with a summons regarding ada barriers at my business	1
in what practice area should i found  a lawyer	1
a couple of days ago i received a summons regarding ada barrier at my business	1
now i am new to this so i need help in finding a lawyer that practice ada complaints summons etc	1
i was wondering if a patent ever expires	1
patent filed jun	1
date of patent feb	1
can a parent receiving child support be ordered to contribute to a  account	1
how long can my case be pending involving a dui hit run  vehicular accident	1
can a company agree to pay to their independent contractor drivers at certain  but never disclose that  bases of	1
why wont a balance of a lawsuit be paid off if outside party is not responding to settlement isnt there a time limit	1
lawyer is holding onto balance of a lawsuit for a hospital they are not responding to proposed settlement amount	1
how long does hospital have to reply	1
what is the law concerning this	1
could i re-opened my  divorce to ask for alimony	1
i am  of  siblings left in our mothers will and want to opt from this will can i do this before it goes to probate	1
to clarify this we are  living siblings whom my mother left the house to in her will	1
i want to decline my name off this will before it goes to probate or court is this possible	1
i really dont have any interest in the home what so ever and dont want to get involved with any decisions that need to be made	1
can you please advice	1
is a contract enforceable if it requires two signatures and only one signed	1
non-signing person claims i breached	1
our realtor claims the tenant needs to move out for re to do a walk through before we sever our contract w re true	1
property is in bayonet point florida - we want to renew the tennant - but dump the realtor	1
does a landlord have to disclose a cockroach and termite issue before you rent	1
my parents left us their assets house mutual funds via a living trust	2
house is sold but cant get the funds asked	1
house is sold but cant get the funds	1
we need a certified within  days of submission copy to have the scudder mutual funds released to us	1
however the living trust wasnt filed with the county	1
are living trusts not required to be filed with the county	1
any advice direction or insights	1
i have over  dollars coming to me from my mothers trustthe trustee refuses to release the funds what do i do	1
i have not been paid for job completed can i picket the site	1
i received a death threat phone call and text	1
how do i file criminal charges	1
phone call was made last evening    from a phone number of a lady who was interested in working with our company	1
the caller was a irate male talking about tracking me down by gps and killing and then he followed the call with a text dead xoxo	1
im thinking its jealous boyfriend who went through her phone and called all males and made the same threat	1
whats my course of action	1
i can not take this lightly especially in these times	1
i am disabled and need to file a bankruptcy what paper work do i need to bring with me to the initial consultation	1
do i need s lawyer if a police officer was  my aressting officer was my husbands aressting officer	1
he fratenized with	1
legal spouse	1
reported to superior	1
could i have a bigger case and follow up with superior police chief	1
immigrant visa approved  but now we were informed	1
is the visa still ok	1
uscis  visa centre say that they have sent the approval to us embassy in dubai is the approval still stands can i fill out form i  and ask uscis to send copy of approval letter to the sate department  us embassy in dubai	1
i am at the part of posting a summons after no answer how much longer till im officially divorced	1
can i legally have an appraisal business in the same office as real estate sales	1
can i sell a home i bought on auction without having the grant deed	1
the mortgage company selling the home has gone out of business along with the escrow dept	1
mom health is failing and i care for her	1
do i have a right to stay here after she passes	1
i filed a motion to vacate a judgment hearing date is next tues	1
can i withdraw my motion then immediately file it again	1
i want a new hearing date to give me more time because of newly discovered evidence	1
i believe if i ask the court for a continuance it will be denied	1
can you inform me on what exactly is criminalp	1
where can i get some one to come to my home to lift and id prints	1
this women stole  a house key and drug me tryed to k	1
kill me in my own bed	1
i want her stoped i need to get her prints lifted from my room can u tell me where to get this done	1
she turns in  to go free	1
the cops here wont help	1
how is it calculated the federal estate tax in case of death of the second spouse and a-b trusts	1
husband died first in  and left a qtip trust and a bypass trust with beneficiaries persons not related to his wife	1
wife died in  and left a trust lets call it   wife trust   with beneficiaries other than those of the trusts left by husband	1
the assets of qtip trust and   wife trust   exceeds the exemption of	1
million so some tax has to be paid the assets of bypass trust had already enjoyed exemption when husband died k	1
which of the two trusts may be exempt	1
both proportionally or   wife trust   has the right to enjoy the exemption entirely and the the qtip trust can enjoy it only in case   wife trust   is less than	1
what steps do i take during mediation tomorrow	1
the evidence is fake and he wont submit it to judge	1
last september  i gave my nine year old son my old smartphone after removing anything of an adult nature and putting parental controls and locks on it as well	1
ex took phone from our son hacked into it accessing deleted photos my personal email and contact\s and claims to have found text messages alluding to me using meth and being unfaithful to my partner of three years	1
ex\s wife also sent alleged texts from me to a friend to my partner\s phone the day of the ex parte hearing on october	1
judge requested he turn the phone in so she could read the texts not printouts of screen shots from his wife\s phone	1
how long can he keep the phone to use for evidence he refuses to turn it in for discovery and what steps should i take to protect myself from here	1
is this considered frustration of custody	1
he refuses to comply with the parenting plan we submitted after the parenting class we were ordered to take by the same judge	1
my son is asking to move to my house full time	1
am i entitled to anything in this will	1
my grandfather passed away his will contains the verbiage	1
divide the assets between my children and grandchildren as mentioned below	1
below that his childrens names are mentioned but there are no mentions of any grandchildren	1
being a grandchild do i have any benefit to the assets	1
would i need to hire an attorney to plead my case or could i file a document with the court	1
there have been a lot of court filings already but im in the dark as to what is going on	1
a court appointed attorney is the executor whom does not want to provide me much information	1
aside form the death certificate and wills the only information i have received is a notice to petition administer estate but this hearing has been rescheduled a few times now	1
is censorship during wartime still an issue that imposes on democratic values	1
if the sec gets an ex-parte on the investment company you have your money in will they return your money	1
double taxation	1
i am a norwegian citizen living in la as a lpr with my us citizen husband	1
i work and pay taxes to norway and travel back and forth to the us approx	1
ive filed my foreign income and assets in the us as i should as a lpr	1
in autumn last year i received a letter from my norwegian bank about fatca and that i had to sign a paper for them to give my banking account information to the irs	1
i know theres already a tax treaty between the us and norway that should protect against double taxation but ive now heard that the irs can still tax me in california since im a lpr and thats on top of all the taxes i already pay to norway	1
if that is the case then thats putting me in a real bad situation with almost  or more of my income paid in taxes	1
due to the high tax thats mandatory in norway	1
i have a us bank account and two joint us accounts with my husband	1
have i heard wrong or could this actually be the case	1
what is the criteria for filing a romero motion	1
im being sued by the county of santa cruz for land use violations	1
which type of attorney do i need	1
i lost my home several years ago and moved with my family to a vacant piece of land that i own in santa cruz county	1
ive been red-tagged and have a court date on june rd regarding a temporary restraining order	1
im in way over my head and do not have funds to hire my own counsel	1
is there a way to find out if someone is named in a will or trust without contacting widow	1
can i or my son sue johnsonjohnson or the county for being given a prescription for risperdal no breasts other issues	1
he was in a group home due to an arrest as a minor	1
he was a  dx child	1
i asked he not be given any newer medications and he was given risperdal	1
as a result he went from barely lbs tolbs in months  it did not help him	1
i asked probation the facility and doctor to take him off they refused	1
i feel they used him as a $ sign given the company knew  pfproblems	1
the county acting as his guardian did not look out for his health	1
after his release i took him off that med and he now refuses to take any medications because of the negative effects he had from this med	1
he has stretchmarks all over and is ashamed of his appearance	1
eventhough he was spared the most dramatic side effects he has been harmed  he is now  off meds legal trouble as a direct connection to being given this medicine	1
does he have any chance for compensation for his distress and the lack of due diligence on tue county dr and drug company providing this drug to him	1
are we too late	1
if my husband purchased our home as a single man just to be able to qualify for fha funding is it half mine	1
how to trace a wanted person in the phils	1
but now he is in abroad of san diego california	1
do police come after patrons later who patronize a massage place suspected of illicit activity	1
how often	1
in indiana i need to know what the laws says about an auto diminution in value claim	1
wanting to avoid court	2
my sons girlfriend recently moved out of her parents house shes	2
without having to go to court what can she do to get her dog back from her parents who are refusing to give the dog to her	2
she has a few vet bills and some prize ribbons shes won	2
why is the nd amendment important	1
my girlfriend i i am a female as well are looking to have a baby together via insemination	1
will she have any rights to said child	1
would she be able to adopt	1
i understand indiana is anti gay but does that i believe that is just for marriage	1
my husband is being charged with a class d felony for theft	1
he didnt actually take anything	1
his friend supposedly got permission to take a bunch of scrap metal from a burnt down abandoned house and the neighbors to this house called the police on them	1
his buddy took off before the police showed up leaving my husband high and dry to take punishment my husband not knowing he didnt actually have permission because noone could actually locate the home owners to the burnt house and he is now in jail being faced with class d felony charge for theft he didnt leave the house with anything in his truck he took everything he had put in it out while the police were there	1
can they still charge him with this	1
what is the definition of evading police in indiana	1
need to know if it is a misdemeanoror felony	1
is an employer required to reimburse an employee for mileage on personal vehicles used for business purposes	1
what will happen on st offense shoplifting and no criminal record	2
paying my bond	2
sorry about this	1
i walked away from my corporation in the year  because i was flat broke	1
am i still	1
personally liable for any and all taxes i	1
sales tax income tax withholding tax etc	1
i did not file dissolution either	1
its been  years and i just received a call from indiana tax amnesty	1
i am retired and live on  per month	1
im not proud of what i did but i dont know how i am going to pay thousands of dollars	1
my company is welding pool cover fabrics without propr ventalation	1
its poising me	1
could i get compensation	1
isnt it true that a search warrant have to be filed prior to the execution	1
police raided a home i was in so the renter of the home ask to see the warrant upon entry	1
looking at the warrant i notice  things   there was no file stamp by the judge	1
theres no signature by the judge only the detective	1
and on my discovery there appears to be two signature that of a judge accompanied with a filing stamp dated the same day of the execution but wasnt present on the original	1
my ex husband filed bankrupsy and i am supposed to get $	1
how do i find outwhen i will receive it	1
i am a yr male my yr son and his mother have just put a restraining order against me for pushing him	1
been seperated for yr and not finished divorce as of yet	1
have not lived together for yr	1
just found out that my stepson may not belong to my husband	1
child support is in order after  years what can we do	1
my husbands ex told him that he was the father of their child for yrs	1
now she admits that the child probably does not belong to my husband	1
she had him sign the paternity acknowledgement even thought they lived together she lied and told child support office they didnt	1
child support order has been in place but if he isnt the father he have otherr partys name but not an address what can we do so he doesnt have to pay it	1
if a parent leaves a  yr old with family friends for months can the family friends go for custody	1
abusive parents decides they dont want to deal with their  almost  yr old daughter so instead of the parents putting her in foster care or some sort of facility again they leave her with family friends for  months to a yr	1
is it possible for that family to try and take guardianship or adopt the girl without her parents signing since they refuse to since they are to afraid to lose food stamps and support that are supposed to be for that child	1
what is order enlarging time to object to discharge	1
i need a lawyer for six different criminal caseshow much would it cost	1
i sent in a copyright application on which i had to state the year i was born	1
can i delete that from the public record	1
in a bankuptcy if trustee decides to cease ur house how long do u have to leave property	1
what is tort claims notice	1
a sentence of  to  years is an example of what kind of sentencing	1
do i need to file a cover sheet with a  prisoner civil rights claim against the county jail	1
my girlfriend is in the county jail not recieving medical attention	1
she filing a  civil rights claim in the southern district court	1
there are two formats	1
one a civil  rights claim the other a prisoner  civil rights claim	1
since shes not in prison only jail does she need to use the prisoner claim	1
in addition i found a  cover sheet where she must check a bunch of little boxes	1
does this need to be filed to	1
and finally i see no form of service forms	1
what is the protocall to serve defendants and who provides service	1
i started to sell my invention in sep	2
and filed for a us patent in december	2
can i still get foreign patents	2
charged with class d felony for theft	1
friend lied to me and said we had permission to take the scrap metal	1
i was asked by my friend to go   scrapping  collecting metal and taking it to a scrap yard for money with him	1
he drove me to a property where he claimed he had permission from the owners to take the scrap metal off their property and take it to the scrap yard	1
so me and my friend started loading it into his truck	1
shortly after the neighbors showed up and called the police because they said we were stealing it illegally	1
me and my friend went to jail and got charged with a class d felony for theft	1
like i said i had no idea that we were doing it illegally	1
my   friend   had lied to me about having permission just to get me to help him do it	1
i am asking for someones help and advice on what i should do and if there is anyway i can get out of this charge that i should not have	1
i believe my   friend    will admit to him lying to me about having permission and tell them that i had no idea we were doing it illegally	1
please someone get back to me as soon as possible	1
if someone has pending case for two auto thefts ommitted to support his drug habit  could rehab be option to doc	1
he has no criminal  drug history at all	1
if so what steps need to be taken to help him with this	1
can cops send a under cover cop that is  to date a  year old girl just to get there family in trouble	1
is it illegal for a  year old woman to have a sexual relationship with a  year old in the state of indiana	1
filed for divorce now my husband wont let me see the kids without him present	2
